id,pid,ms subclass,ms zoning,lot frontage,lot area,street,alley,lot shape,land contour,utilities,lot config,land slope,neighborhood,cond 1,cond 2,bldg type,house style,overall qc,overall cond,yr built,yr remod/add,roof style,roof matl,exter 1st,exter 2nd,mas vnr type,exter qc,exter cond,foundation,bsmt qc,bsmt cond,bsmt exposure,bsmtfin type 1,bsmtfin type 2,bsmt unf area,total bsmt area,heating,heating qc,central air,electrical,1st flr area,living area,bsmt full bath,bsmt half bath,full bath,half bath,bedroom abvgr,kitchen abvgr,kitchen qc,totrms abvgrd,functional,fireplaces,fireplace qc,garage type,garage yr blt,garage finish,garage cars,garage area,garage qc,garage cond,paved drive,pool qc,fence,misc feature,mo sold,yr sold,sale type,saleprice,log saleprice,age,total area
1642,527256030,1-Story 1946 & Newer All Styles,RL,85.0,14082,Pave,NA,2,HLS,3,Inside,2,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,9,7,4,6,1,662.0,2220.0,GasA,9,Y,4,2234,2234,1.0,0.0,1,1,1,1,7,7,7,1,7,5,2006.0,2,2.0,724.0,5,5,2,0,0,NA,1,2007,WD ,441929,12.998904514672732,1,5178.0
1141,531382110,2-Story 1946 & Newer,RL,50.0,8480,Pave,NA,2,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,7,5,PConc,7,5,1,6,1,284.0,886.0,GasA,9,Y,4,886,1680,0.0,1.0,2,1,3,1,7,7,7,0,0,5,1993.0,2,2.0,474.0,5,5,2,0,0,NA,10,2008,WD ,163000,12.0015054797889,15,3040.0
2118,906475110,2-Story 1946 & Newer,RL,68.0,12205,Pave,NA,2,Low,3,Inside,2,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,3,4,2,1,264.0,832.0,GasA,7,Y,4,976,2087,0.0,0.0,2,1,5,1,7,9,7,0,0,5,1966.0,3,2.0,444.0,5,5,2,0,0,NA,7,2007,WD ,187500,12.141534124392603,41,3363.0
870,907275010,1-Story 1946 & Newer All Styles,RL,90.0,15750,Pave,NA,3,Lvl,3,FR3,2,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,4,6,1,216.0,1462.0,GasA,9,Y,4,1513,1513,1.0,0.0,2,0,2,1,7,5,7,1,5,5,1999.0,3,2.0,521.0,5,5,2,0,0,NA,6,2009,WD ,220000,12.301382825334498,10,3496.0
1875,534201040,1-Story 1946 & Newer All Styles,RL,70.0,8050,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,1,5,4,437.0,949.0,GasA,5,Y,4,1107,1107,1.0,0.0,1,0,3,1,7,5,7,0,0,5,1967.0,2,1.0,308.0,5,5,2,0,0,NA,3,2007,WD ,127000,11.751942365440728,40,2364.0
155,535327140,1-Story 1946 & Newer All Styles,RL,60.0,7200,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,5,5,Slab,0,0,0,0,0,0.0,0.0,GasA,9,Y,4,827,827,0.0,0.0,1,0,2,1,5,5,4,1,2,1,1967.0,1,1.0,392.0,5,5,2,0,0,NA,4,2010,WD ,107500,11.585246126549855,55,1219.0
1318,902328040,2-1/2 Story All Ages,RM,35.0,6300,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,5,5,CBlock,5,5,1,1,1,742.0,742.0,GasA,9,Y,4,742,1484,0.0,0.0,2,0,3,1,5,9,7,1,7,0,0.0,0,0.0,0.0,0,0,2,0,0,NA,6,2008,WD ,128000,11.759785542901755,94,2226.0
1285,902100030,1-Story 1945 & Older,RM,30.0,5232,Pave,Grvl,0,Bnk,3,Inside,2,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,3,5,1,1,1,680.0,680.0,GasA,7,N,1,764,764,0.0,0.0,1,0,2,1,5,4,7,0,0,1,1965.0,1,2.0,504.0,5,5,0,0,0,NA,6,2008,WD ,73000,11.198214720130528,83,1948.0
2400,528164040,1-Story 1946 & Newer All Styles,RL,72.0,11846,Pave,NA,2,HLS,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,9,5,4,6,1,225.0,1792.0,GasA,9,Y,4,1792,1792,1.0,0.0,2,0,2,1,9,6,7,1,7,5,2003.0,3,3.0,874.0,5,5,2,0,0,NA,8,2006,WD ,374000,12.832011076396668,3,4458.0
1068,528178070,2-Story 1946 & Newer,RL,130.0,16900,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,9,5,2,6,1,404.0,1479.0,GasA,9,Y,4,1515,2649,1.0,0.0,2,1,4,1,7,10,7,1,5,5,2001.0,3,3.0,746.0,5,5,2,0,0,NA,1,2008,WD ,421250,12.950981760648709,7,4874.0
361,527164060,2-Story 1946 & Newer,RL,68.0,9636,Pave,NA,2,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,5,5,PConc,7,5,1,1,1,808.0,808.0,GasA,7,Y,4,808,1593,0.0,0.0,2,1,3,1,5,7,7,1,5,3,1993.0,2,2.0,389.0,5,5,2,0,3,NA,12,2009,WD ,178000,12.089538829274222,17,2790.0
1493,908128050,Split Foyer,RL,90.0,10012,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,5,5,CBlock,7,5,3,4,3,38.0,1138.0,GasA,5,Y,4,1181,1181,1.0,0.0,2,0,3,1,5,6,7,0,0,1,1974.0,2,2.0,588.0,5,5,2,0,3,NA,4,2008,WD ,137500,11.831379196088763,36,2907.0
1110,528390020,1-Story 1946 & Newer All Styles,RL,91.0,14303,Pave,NA,2,Lvl,3,Corner,2,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,7,5,PConc,7,5,4,6,1,672.0,1986.0,GasA,9,Y,4,1987,1987,1.0,0.0,2,0,2,1,7,7,7,1,5,5,1994.0,3,2.0,691.0,5,5,2,0,0,NA,8,2008,WD ,301500,12.616525295149378,14,4664.0
911,909250080,2-Story 1945 & Older,RL,43.0,5707,Pave,NA,3,Bnk,3,Inside,2,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,5,5,1,1,1,583.0,583.0,GasA,7,Y,2,647,1242,0.0,0.0,1,1,3,1,5,6,7,1,7,1,1926.0,1,1.0,180.0,3,5,2,0,0,NA,3,2009,WD ,105000,11.56171562913966,74,2005.0
2535,534201260,1-Story 1946 & Newer All Styles,RL,78.0,9360,Pave,NA,3,Lvl,3,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,3,5,1,216.0,976.0,GasA,5,Y,4,976,976,1.0,0.0,1,0,2,1,7,4,7,1,3,5,1968.0,2,2.0,504.0,5,5,2,0,0,NA,8,2006,WD ,157500,11.967180737247824,38,2456.0
2030,903430050,1-1/2 Story Finished All Ages,RM,40.0,5680,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,5,5,CBlock,5,5,1,1,1,969.0,969.0,GasA,5,N,3,969,1214,0.0,0.0,1,0,2,1,5,6,7,0,0,1,1920.0,1,1.0,216.0,5,5,0,0,3,NA,9,2007,WD ,117000,11.669929213779893,106,2399.0
2634,535478090,1-Story 1946 & Newer All Styles,RL,70.0,7000,Pave,NA,3,Lvl,3,Inside,2,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,5,5,1,4,1,396.0,864.0,GasA,7,Y,4,864,864,0.0,1.0,1,0,3,1,5,5,7,0,0,5,1962.0,1,1.0,336.0,5,5,2,0,2,NA,2,2006,WD ,105000,11.56171562913966,44,2064.0
1530,909256060,1-1/2 Story Finished All Ages,RL,51.0,10480,Pave,NA,3,Lvl,3,Inside,2,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,5,5,BrkTil,5,5,1,1,1,1064.0,1064.0,GasA,9,Y,3,1166,1639,0.0,0.0,1,0,3,1,5,6,2,0,0,1,1936.0,1,1.0,240.0,5,5,2,0,0,NA,3,2008,WD ,115000,11.652687407345388,72,2943.0
435,528112040,1-Story 1946 & Newer All Styles,RL,95.0,11578,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,9,5,PConc,9,5,1,1,1,1736.0,1736.0,GasA,9,Y,4,1736,1736,0.0,0.0,2,0,3,1,9,7,7,1,7,5,2008.0,2,3.0,834.0,5,5,2,0,0,NA,7,2009,WD ,360000,12.793859310432293,1,4306.0
812,906226110,Duplex - All Styles And Ages,RL,64.0,7018,Pave,NA,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,5,5,Slab,0,0,0,0,0,0.0,0.0,GasA,5,Y,4,1535,1535,0.0,0.0,2,0,4,2,5,8,7,0,0,5,1979.0,1,2.0,400.0,5,5,2,0,0,NA,6,2009,WD ,118858,11.685684782260491,30,1935.0
1202,534251280,2-Story 1946 & Newer,RL,68.0,9130,Pave,NA,3,Lvl,3,Inside,2,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,1,6,3,336.0,800.0,GasA,7,Y,4,800,1632,0.0,1.0,1,1,4,1,7,7,7,0,0,5,1966.0,1,2.0,484.0,5,5,2,0,0,NA,7,2008,WD ,173000,12.061046873479915,42,2916.0
666,535383120,1-Story 1945 & Older,RL,60.0,10800,Pave,Grvl,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,5,5,BrkTil,5,5,1,1,1,630.0,630.0,GasA,5,Y,3,725,725,0.0,0.0,1,1,1,1,5,4,7,0,0,1,1959.0,1,1.0,320.0,5,5,2,0,0,NA,11,2009,WD ,78500,11.2708539037705,119,1675.0
1751,528240020,2-Story 1946 & Newer,RL,62.0,8244,Pave,NA,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,1,1,840.0,840.0,GasA,9,Y,4,840,1720,0.0,0.0,2,1,3,1,7,7,7,1,7,5,2004.0,3,2.0,440.0,5,5,2,0,0,NA,5,2007,WD ,183500,12.119969946476761,3,3000.0
705,902135020,1-Story 1946 & Newer All Styles,RM,60.0,6000,Pave,Pave,3,Bnk,3,Inside,1,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,3,5,CBlock,3,5,1,1,1,936.0,936.0,GasA,5,N,4,936,936,0.0,0.0,1,0,2,1,5,4,5,0,0,1,1974.0,1,2.0,576.0,5,5,2,0,0,NA,2,2009,WD ,93000,11.440354772135393,56,2448.0
1744,528228375,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,68.0,3621,Pave,NA,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,4,6,1,322.0,1406.0,GasA,9,Y,4,1589,1589,1.0,0.0,2,0,2,1,7,7,7,1,5,5,2003.0,3,3.0,630.0,5,5,2,0,0,NA,11,2007,WD ,226500,12.330500223905226,4,3625.0
357,527163040,2-Story 1946 & Newer,RL,59.0,7837,Pave,NA,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,1,1,799.0,799.0,GasA,7,Y,4,799,1571,0.0,0.0,2,1,3,1,5,7,7,1,5,5,1993.0,2,2.0,380.0,5,5,2,0,0,NA,5,2009,WD ,178000,12.089538829274222,16,2750.0
2133,907192120,1-Story 1946 & Newer All Styles,RL,72.0,10665,Pave,NA,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,3,6,1,440.0,1453.0,GasA,9,Y,4,1479,1479,1.0,0.0,2,0,3,1,7,7,7,0,0,5,2003.0,2,2.0,558.0,5,5,2,0,0,NA,6,2007,WD ,226000,12.328290278254423,4,3490.0
989,924100060,2-Story 1946 & Newer,RL,70.0,10457,Pave,NA,2,Lvl,3,Inside,1,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,9,CBlock,5,5,4,4,2,0.0,784.0,GasA,9,Y,4,784,1632,0.0,0.0,1,1,4,1,5,7,7,1,5,5,1969.0,2,2.0,898.0,5,5,2,0,3,NA,4,2009,WD ,173000,12.061046873479915,40,3314.0
562,532378120,1-Story 1946 & Newer All Styles,RL,60.0,8281,Pave,NA,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,1,3,4,0.0,864.0,GasA,7,Y,4,864,864,0.0,0.0,1,0,3,1,5,5,7,1,2,1,1965.0,1,1.0,360.0,5,5,2,0,2,NA,12,2009,WD ,62383,11.041048081342682,44,2088.0
1054,528104080,2-Story 1946 & Newer,RL,67.0,14948,Pave,NA,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,9,5,PConc,9,5,3,6,1,122.0,1452.0,GasA,9,Y,4,1476,2713,1.0,0.0,2,1,3,1,9,11,7,1,7,5,2008.0,3,3.0,858.0,5,5,2,0,0,NA,11,2008,New,446261,13.008659261632127,0,5023.0
2850,909250070,2-Story 1945 & Older,RL,43.0,7000,Pave,NA,3,Lvl,3,Inside,2,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,5,5,BrkTil,5,5,1,5,1,200.0,624.0,GasA,9,Y,4,743,1479,1.0,0.0,1,0,3,1,7,6,7,2,7,1,1926.0,1,1.0,312.0,5,5,2,0,3,NA,5,2006,WD ,160000,11.982929094215963,80,2415.0
1082,528228405,1-Story PUD (Planned Unit Development) - 1946 & Newer,RM,68.0,3940,Pave,NA,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,6,1,306.0,1393.0,GasA,9,Y,4,1576,1576,1.0,0.0,2,0,2,1,7,7,7,1,5,5,2004.0,2,3.0,668.0,5,5,2,0,0,NA,5,2008,WD ,219990,12.301337369755954,4,3637.0
1440,907187080,1-Story 1946 & Newer All Styles,RL,93.0,9382,Pave,NA,2,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,1,1,1468.0,1468.0,GasA,9,Y,4,1479,1479,0.0,0.0,2,0,3,1,7,6,7,0,0,5,1999.0,2,2.0,577.0,5,5,2,0,0,NA,7,2008,WD ,191000,12.160028707028767,9,3524.0
2006,903201090,1-Story W/Finished Attic All Ages,RL,55.0,6854,Pave,NA,3,Bnk,3,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,5,7,PConc,5,5,1,2,3,212.0,756.0,GasA,5,N,3,916,1060,1.0,0.0,1,0,1,1,5,6,4,1,7,1,1969.0,1,1.0,308.0,3,5,2,0,0,NA,8,2007,WD ,136500,11.824079893607152,82,2124.0
2082,905475520,1-Story 1945 & Older,RL,68.0,11515,Pave,NA,2,Lvl,3,CulDSac,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,5,5,Slab,0,0,0,0,0,0.0,0.0,GasA,5,N,4,943,943,0.0,0.0,1,0,3,1,7,5,5,0,0,1,1958.0,1,1.0,308.0,5,5,0,0,0,NA,8,2007,WD ,80000,11.289781913656018,49,1251.0
2344,527302080,1-1/2 Story Finished All Ages,RL,68.0,13837,Pave,NA,2,Lvl,3,Corner,2,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,7,7,PConc,7,7,1,6,2,0.0,1204.0,GasA,7,Y,4,1377,2183,0.0,0.0,2,1,4,1,7,9,7,0,0,5,1988.0,1,3.0,786.0,5,5,2,0,0,NA,2,2006,WD ,229000,12.341477282536376,18,4173.0
248,906223090,2-Story 1946 & Newer,RL,80.0,9938,Pave,NA,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,7,5,PConc,7,5,1,6,1,300.0,1050.0,GasA,9,Y,4,1062,1949,1.0,0.0,2,1,3,1,7,8,7,1,5,5,1993.0,3,2.0,574.0,5,5,2,0,4,NA,6,2010,WD ,236000,12.371587084007746,17,3573.0
2276,921128030,1-Story 1946 & Newer All Styles,RL,85.0,12633,Pave,NA,2,HLS,3,Inside,2,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,9,5,PConc,9,5,4,1,1,1824.0,1824.0,GasA,9,Y,4,1824,1824,0.0,0.0,2,0,3,1,9,8,7,1,7,5,2006.0,3,3.0,932.0,5,5,2,0,0,NA,9,2007,New,392000,12.8790171187726,1,4580.0
755,903451090,2-Story 1945 & Older,RM,57.0,6876,Pave,NA,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,5,5,CBlock,5,3,1,4,1,198.0,720.0,GasA,3,Y,4,1146,1930,1.0,0.0,2,0,4,1,5,8,7,0,0,5,1927.0,1,1.0,316.0,5,5,2,0,3,NA,8,2009,WD ,149000,11.911701584927597,82,2966.0
1178,533236090,2-Story PUD - 1946 & Newer,FV,36.0,3951,Pave,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,9,5,PConc,7,5,2,4,6,0.0,970.0,GasA,9,Y,4,1469,2393,1.0,0.0,2,1,2,1,9,7,7,1,5,5,1998.0,3,2.0,846.0,5,5,2,0,0,NA,2,2008,WD ,345000,12.751299696013497,10,4209.0
2636,902100110,2-Story 1945 & Older,RM,62.0,9856,Pave,Grvl,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,7,7,PConc,3,5,1,1,1,716.0,716.0,GasA,9,Y,3,1007,2014,0.0,0.0,2,0,5,1,5,8,7,0,0,1,1900.0,1,2.0,624.0,5,5,2,0,0,NA,6,2006,WD ,169000,12.037653993905211,106,3354.0
2077,905377050,1-Story 1946 & Newer All Styles,RL,84.0,17808,Pave,NA,3,Lvl,3,Inside,2,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,5,5,1,1,1,484.0,484.0,GasA,5,N,4,1242,1242,0.0,0.0,1,0,2,1,5,4,4,0,0,5,1946.0,1,1.0,336.0,5,5,0,0,0,NA,7,2007,WD ,109900,11.607326140391713,61,2062.0
2930,924151050,2-Story 1946 & Newer,RL,74.0,9627,Pave,NA,3,Lvl,3,Inside,1,Mitchel,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,PConc,7,5,3,2,1,238.0,996.0,GasA,9,Y,4,996,2000,0.0,0.0,2,1,3,1,5,9,7,1,5,5,1993.0,3,3.0,650.0,5,5,2,0,0,NA,11,2006,WD ,188000,12.144197241812087,13,3646.0
737,903227090,1-1/2 Story Finished All Ages,RM,50.0,6000,Pave,NA,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,5,3,CBlock,5,5,1,1,1,780.0,780.0,GasA,9,Y,2,825,1412,0.0,0.0,1,0,4,1,5,6,7,1,7,1,1939.0,1,1.0,280.0,5,5,2,0,0,NA,5,2009,WD ,132500,11.794337924408413,70,2472.0
837,907126050,1-Story 1946 & Newer All Styles,RL,65.0,9757,Pave,NA,3,Low,3,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,5,7,PConc,5,5,1,5,1,235.0,990.0,GasA,9,Y,4,990,990,1.0,0.0,1,0,3,1,5,5,7,0,0,5,1995.0,2,1.0,440.0,5,5,2,0,0,NA,10,2009,WD ,143000,11.870599909242044,15,2420.0
2086,905478140,1-Story 1946 & Newer All Styles,RL,58.0,9280,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,3,5,1,5,1,785.0,1342.0,GasA,9,Y,4,1342,1342,1.0,0.0,1,0,4,1,5,7,7,0,0,1,1951.0,1,1.0,256.0,5,5,2,0,0,NA,4,2007,WD ,125000,11.736069016284437,56,2940.0
2385,528114010,1-Story 1946 & Newer All Styles,RL,120.0,14780,Pave,NA,2,HLS,3,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,9,5,PConc,9,5,4,6,1,363.0,1868.0,GasA,9,Y,4,1868,1868,1.0,0.0,2,0,2,1,9,7,7,1,7,5,2005.0,3,3.0,1085.0,5,5,2,0,0,NA,6,2006,WD ,415000,12.936033799212835,1,4821.0
189,902402130,2-Story 1945 & Older,RM,60.0,7740,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,5,5,CBlock,3,5,1,1,1,622.0,622.0,GasA,7,Y,4,741,1363,0.0,0.0,1,0,3,1,5,6,7,0,0,1,1966.0,1,2.0,528.0,5,5,2,0,0,NA,6,2010,WD ,125500,11.740061037553975,100,2513.0
635,535175030,1-Story 1946 & Newer All Styles,RL,80.0,9600,Pave,NA,3,Lvl,3,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,5,5,CBlock,5,5,1,3,2,0.0,1240.0,GasA,7,Y,4,1632,1632,1.0,0.0,2,0,3,1,5,6,6,1,7,5,1958.0,2,1.0,338.0,5,5,2,0,3,NA,4,2009,WD ,139000,11.842229212112828,51,3210.0
432,528110010,2-Story 1946 & Newer,RL,97.0,13478,Pave,NA,2,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,9,5,PConc,9,5,4,6,1,384.0,1722.0,GasA,9,Y,4,1728,2296,1.0,0.0,2,1,3,1,9,10,7,1,7,3,2008.0,2,3.0,842.0,5,5,2,0,0,NA,6,2009,ConLI,451950,13.021326833226556,1,4860.0
900,908275040,Duplex - All Styles And Ages,RL,65.0,10926,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,5,CBlock,5,5,1,1,1,1678.0,1678.0,GasA,5,Y,4,1678,1678,0.0,0.0,2,0,6,2,5,10,7,0,0,0,0.0,0,0.0,0.0,0,0,2,0,0,NA,8,2009,WD ,119900,11.694413341015606,50,3356.0
966,916455070,1-Story 1946 & Newer All Styles,RL,68.0,6853,Pave,NA,2,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,9,5,1,6,1,262.0,1267.0,GasA,9,Y,4,1296,1296,1.0,0.0,2,0,2,1,7,6,7,0,0,5,2001.0,3,2.0,471.0,5,5,2,0,0,NA,6,2009,WD ,220000,12.301382825334498,8,3034.0
1612,526352080,1-Story 1946 & Newer All Styles,RL,85.0,10667,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,5,5,CBlock,5,5,1,4,1,749.0,1587.0,GasA,5,Y,4,1587,1587,0.0,0.0,2,0,3,1,5,7,7,1,7,5,1971.0,1,2.0,525.0,5,5,2,0,0,NA,3,2007,WD ,167300,12.027543886974914,36,3699.0
904,909101100,1-1/2 Story Finished All Ages,RL,45.0,8212,Pave,Grvl,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,5,5,1,3,1,94.0,720.0,GasA,9,Y,4,854,1298,0.0,0.0,1,0,3,1,5,6,7,2,7,1,1940.0,1,1.0,256.0,5,5,2,0,0,NA,9,2009,WD ,122000,11.711776323715394,68,2274.0
2487,532351090,Duplex - All Styles And Ages,RM,70.0,9100,Pave,NA,3,Lvl,3,Inside,2,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,5,5,1,3,1,396.0,1728.0,GasA,5,Y,4,1728,1728,1.0,0.0,2,0,6,2,5,10,7,0,0,1,1963.0,1,2.0,504.0,5,5,2,0,0,NA,11,2006,ConLI,125000,11.736069016284437,43,3960.0
1304,902205090,1-Story 1946 & Newer All Styles,RM,50.0,6000,Pave,NA,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,5,5,CBlock,5,5,1,3,1,620.0,928.0,GasA,7,Y,3,928,928,0.0,0.0,1,0,3,1,5,5,7,0,0,5,1957.0,3,1.0,288.0,5,5,2,0,0,NA,6,2008,WD ,112500,11.630708500626612,51,2144.0
2112,906394020,2-Story 1946 & Newer,RL,78.0,9316,Pave,NA,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,4,1,1,879.0,879.0,GasA,9,Y,4,879,1795,0.0,0.0,2,1,3,1,7,7,7,0,0,5,2005.0,2,2.0,578.0,5,5,2,0,0,NA,10,2007,WD ,191000,12.160028707028767,2,3252.0
